Job ID,Job Title,Company,Salary Range,Required Experience,Remote,Description Length,Has Company Logo,Fraud Score,Fraudulent
377,Software Engineer,Global Solutions,10-15 LPA,7,Yes,155,Yes,0,No
378,Work from Home,BrightFuture,6-10 LPA,7,Yes,579,No,1,No
379,Marketing Manager,XYZ Corp,2-4 LPA,2,Yes,230,Yes,0,No
380,Intern,BrightFuture,10-15 LPA,2,No,200,Yes,0,No
381,Marketing Manager,ABC Ltd,6-10 LPA,2,No,362,Yes,0,No
382,Business Analyst,Innova,20+ LPA,1,No,800,Yes,1,No
383,Business Analyst,BrightFuture,6-10 LPA,2,No,515,No,1,No
384,Marketing Manager,TechSoft,6-10 LPA,3,No,631,No,1,No
385,Data Analyst,Innova,15-20 LPA,1,No,521,No,2,No
386,Marketing Manager,BrightFuture,20+ LPA,3,Yes,30,No,3,Yes
387,HR Executive,Innova,6-10 LPA,7,Yes,323,Yes,0,No
388,Work from Home,Global Solutions,2-4 LPA,0,Yes,732,Yes,1,No
389,Data Analyst,TechSoft,2-4 LPA,2,No,161,No,1,No
390,Work from Home,BrightFuture,6-10 LPA,7,Yes,222,No,1,No
391,HR Executive,BrightFuture,2-4 LPA,5,No,131,No,1,No
392,Software Engineer,Innova,6-10 LPA,5,Yes,585,Yes,0,No
393,HR Executive,TechSoft,10-15 LPA,5,Yes,286,No,1,No
394,Intern,TechSoft,10-15 LPA,7,Yes,716,No,1,No
395,Business Analyst,XYZ Corp,20+ LPA,3,No,222,Yes,1,No
396,Intern,Global Solutions,2-4 LPA,7,No,516,No,1,No
397,Intern,Global Solutions,10-15 LPA,1,Yes,336,No,1,No
398,Intern,Global Solutions,15-20 LPA,5,Yes,631,No,2,No
399,Business Analyst,XYZ Corp,6-10 LPA,2,Yes,632,No,1,No
400,Data Analyst,TechSoft,20+ LPA,3,No,418,No,2,No
401,Work from Home,XYZ Corp,10-15 LPA,2,No,643,Yes,0,No
402,Work from Home,BrightFuture,15-20 LPA,5,Yes,599,Yes,1,No
403,Marketing Manager,BrightFuture,20+ LPA,5,No,191,Yes,1,No
404,Marketing Manager,XYZ Corp,2-4 LPA,5,No,519,Yes,0,No
405,Data Analyst,NextGen,15-20 LPA,0,No,572,Yes,2,No
406,Business Analyst,ABC Ltd,4-6 LPA,1,No,471,Yes,0,No
407,Business Analyst,ABC Ltd,6-10 LPA,5,Yes,307,Yes,0,No
408,Software Engineer,NextGen,6-10 LPA,2,No,757,No,1,No
409,Data Analyst,Global Solutions,15-20 LPA,7,Yes,548,Yes,1,No
410,HR Executive,Global Solutions,6-10 LPA,2,Yes,104,Yes,0,No
411,Data Analyst,NextGen,4-6 LPA,2,Yes,260,Yes,0,No
412,Marketing Manager,Innova,20+ LPA,7,No,748,Yes,1,No
413,Intern,Innova,20+ LPA,5,No,43,Yes,2,No
414,Business Analyst,ABC Ltd,10-15 LPA,1,No,667,Yes,0,No
415,Intern,Global Solutions,2-4 LPA,0,Yes,483,Yes,1,No
416,Intern,XYZ Corp,2-4 LPA,1,No,642,No,1,No
417,HR Executive,ABC Ltd,2-4 LPA,5,Yes,562,Yes,0,No
418,Intern,NextGen,20+ LPA,2,No,254,No,2,No
419,Business Analyst,Global Solutions,20+ LPA,5,No,506,No,2,No
420,Data Analyst,Global Solutions,10-15 LPA,2,No,120,No,1,No
421,Work from Home,TechSoft,20+ LPA,0,Yes,344,Yes,2,No
422,Business Analyst,NextGen,6-10 LPA,5,Yes,36,No,2,No
423,Data Analyst,Global Solutions,2-4 LPA,1,No,774,No,1,No
424,HR Executive,Innova,4-6 LPA,7,No,196,No,1,No
425,Marketing Manager,TechSoft,15-20 LPA,2,No,611,No,2,No
426,HR Executive,XYZ Corp,2-4 LPA,2,Yes,433,Yes,0,No
427,Work from Home,BrightFuture,2-4 LPA,7,Yes,263,Yes,0,No
428,Business Analyst,XYZ Corp,2-4 LPA,7,No,148,Yes,0,No
429,Business Analyst,NextGen,20+ LPA,7,No,408,Yes,1,No
430,Data Analyst,ABC Ltd,10-15 LPA,1,No,718,No,1,No
431,HR Executive,Global Solutions,6-10 LPA,0,No,132,Yes,1,No
432,HR Executive,Innova,6-10 LPA,3,No,568,No,1,No
433,HR Executive,ABC Ltd,15-20 LPA,5,Yes,58,Yes,2,No
434,Work from Home,Global Solutions,4-6 LPA,5,Yes,491,No,1,No
435,Intern,ABC Ltd,6-10 LPA,3,No,358,No,1,No
436,Software Engineer,Global Solutions,20+ LPA,1,Yes,374,Yes,1,No
437,Data Analyst,NextGen,4-6 LPA,2,No,565,No,1,No
438,Intern,Innova,20+ LPA,5,No,260,Yes,1,No
439,Business Analyst,Innova,6-10 LPA,1,Yes,216,No,1,No
440,Marketing Manager,NextGen,6-10 LPA,5,Yes,677,Yes,0,No
441,Business Analyst,Innova,6-10 LPA,1,No,195,Yes,0,No
442,Business Analyst,TechSoft,10-15 LPA,3,Yes,647,Yes,0,No
443,Data Analyst,XYZ Corp,2-4 LPA,7,No,454,No,1,No
444,Work from Home,ABC Ltd,20+ LPA,7,Yes,69,No,3,Yes
445,Business Analyst,ABC Ltd,20+ LPA,7,Yes,36,Yes,2,No
446,Marketing Manager,Global Solutions,4-6 LPA,1,Yes,589,Yes,0,No
447,HR Executive,BrightFuture,2-4 LPA,2,Yes,360,No,1,No
448,Marketing Manager,Global Solutions,10-15 LPA,3,Yes,269,No,1,No
449,Business Analyst,XYZ Corp,10-15 LPA,3,No,347,No,1,No
450,Data Analyst,TechSoft,4-6 LPA,7,No,655,Yes,0,No
451,Data Analyst,Innova,15-20 LPA,2,No,551,Yes,1,No
452,Intern,BrightFuture,4-6 LPA,2,No,260,Yes,0,No
453,Marketing Manager,BrightFuture,2-4 LPA,0,Yes,568,No,2,No
454,Data Analyst,BrightFuture,6-10 LPA,7,Yes,270,Yes,0,No
455,Work from Home,BrightFuture,15-20 LPA,0,No,95,Yes,3,Yes
456,Business Analyst,NextGen,15-20 LPA,0,Yes,265,No,3,Yes
457,HR Executive,Innova,4-6 LPA,1,Yes,202,No,1,No
458,Data Analyst,TechSoft,4-6 LPA,3,Yes,531,No,1,No
459,Business Analyst,XYZ Corp,20+ LPA,1,No,651,Yes,1,No
460,Business Analyst,Innova,6-10 LPA,1,Yes,699,Yes,0,No
461,Software Engineer,Global Solutions,20+ LPA,2,Yes,121,Yes,1,No
462,Work from Home,NextGen,2-4 LPA,7,No,236,Yes,0,No
463,Software Engineer,BrightFuture,15-20 LPA,7,No,550,No,2,No
464,Data Analyst,Global Solutions,15-20 LPA,1,No,558,No,2,No
465,Marketing Manager,XYZ Corp,10-15 LPA,3,Yes,434,Yes,0,No
466,Business Analyst,ABC Ltd,15-20 LPA,3,No,746,No,2,No
467,Intern,NextGen,4-6 LPA,7,Yes,578,No,1,No
468,HR Executive,BrightFuture,10-15 LPA,0,Yes,373,Yes,1,No
469,Work from Home,XYZ Corp,15-20 LPA,2,No,775,No,2,No
470,Software Engineer,ABC Ltd,15-20 LPA,3,No,550,No,2,No
471,Data Analyst,BrightFuture,20+ LPA,7,No,248,No,2,No
472,Work from Home,XYZ Corp,15-20 LPA,0,Yes,790,Yes,2,No
473,Business Analyst,TechSoft,2-4 LPA,7,Yes,146,Yes,0,No
474,Software Engineer,TechSoft,4-6 LPA,3,Yes,792,No,1,No
475,Intern,Global Solutions,4-6 LPA,1,Yes,642,No,1,No
476,Business Analyst,BrightFuture,6-10 LPA,1,Yes,718,No,1,No
477,Work from Home,Innova,20+ LPA,5,Yes,557,No,2,No
478,HR Executive,ABC Ltd,10-15 LPA,0,Yes,527,No,2,No
479,Data Analyst,ABC Ltd,10-15 LPA,5,No,342,Yes,0,No
480,Marketing Manager,NextGen,2-4 LPA,2,Yes,260,Yes,0,No
481,Data Analyst,NextGen,2-4 LPA,2,Yes,252,Yes,0,No
482,Work from Home,XYZ Corp,10-15 LPA,1,No,290,Yes,0,No
483,Data Analyst,Innova,10-15 LPA,7,Yes,512,No,1,No
484,Software Engineer,Global Solutions,15-20 LPA,7,Yes,764,No,2,No
485,Software Engineer,ABC Ltd,20+ LPA,2,No,733,No,2,No
486,Business Analyst,TechSoft,4-6 LPA,0,Yes,732,Yes,1,No
487,Software Engineer,BrightFuture,20+ LPA,5,No,784,No,2,No
488,Marketing Manager,Global Solutions,6-10 LPA,0,No,25,No,3,Yes
489,Work from Home,ABC Ltd,6-10 LPA,1,Yes,475,No,1,No
490,Work from Home,BrightFuture,20+ LPA,2,No,193,No,2,No
491,Intern,XYZ Corp,2-4 LPA,7,No,343,No,1,No
492,Intern,ABC Ltd,10-15 LPA,1,No,414,Yes,0,No
493,Intern,TechSoft,6-10 LPA,2,No,126,Yes,0,No
494,Marketing Manager,Global Solutions,6-10 LPA,0,Yes,568,Yes,1,No
495,Intern,TechSoft,2-4 LPA,3,No,166,No,1,No
496,Intern,Innova,4-6 LPA,7,No,524,Yes,0,No
497,Intern,NextGen,20+ LPA,2,Yes,254,No,2,No
498,Intern,ABC Ltd,10-15 LPA,1,No,526,No,1,No
499,Work from Home,NextGen,4-6 LPA,7,No,216,No,1,No
500,Intern,NextGen,2-4 LPA,1,Yes,347,No,1,No
501,Data Analyst,TechSoft,2-4 LPA,3,Yes,644,Yes,0,No
502,Business Analyst,Global Solutions,10-15 LPA,7,No,61,Yes,1,No
503,Data Analyst,Innova,10-15 LPA,1,No,216,Yes,0,No
504,Intern,XYZ Corp,6-10 LPA,1,No,125,No,1,No
505,Marketing Manager,XYZ Corp,4-6 LPA,7,No,308,Yes,0,No
506,Marketing Manager,ABC Ltd,20+ LPA,7,Yes,796,Yes,1,No
507,Marketing Manager,NextGen,6-10 LPA,2,Yes,419,No,1,No
508,Software Engineer,NextGen,10-15 LPA,1,No,182,Yes,0,No
509,Work from Home,Global Solutions,10-15 LPA,7,Yes,504,No,1,No
510,Intern,Global Solutions,6-10 LPA,5,No,797,No,1,No
511,Data Analyst,TechSoft,20+ LPA,5,No,100,No,2,No
512,Intern,ABC Ltd,6-10 LPA,0,No,529,No,2,No
513,Data Analyst,XYZ Corp,15-20 LPA,5,Yes,354,Yes,1,No
514,Marketing Manager,BrightFuture,4-6 LPA,5,Yes,191,Yes,0,No
515,Intern,Global Solutions,6-10 LPA,1,No,30,No,2,No
516,Data Analyst,ABC Ltd,2-4 LPA,1,No,311,Yes,0,No
517,Business Analyst,Global Solutions,20+ LPA,1,No,236,Yes,1,No
518,Intern,Innova,15-20 LPA,5,Yes,512,Yes,1,No
519,HR Executive,Innova,15-20 LPA,5,No,318,Yes,1,No
520,Business Analyst,BrightFuture,4-6 LPA,0,No,498,Yes,1,No
521,Work from Home,Global Solutions,20+ LPA,0,Yes,379,Yes,2,No
522,Business Analyst,BrightFuture,15-20 LPA,3,Yes,608,No,2,No
523,Marketing Manager,TechSoft,20+ LPA,0,Yes,431,Yes,2,No
524,HR Executive,TechSoft,20+ LPA,5,Yes,769,Yes,1,No
525,HR Executive,NextGen,15-20 LPA,0,No,533,Yes,2,No
526,Software Engineer,ABC Ltd,10-15 LPA,2,Yes,711,Yes,0,No
527,HR Executive,XYZ Corp,2-4 LPA,5,No,762,No,1,No
528,Software Engineer,NextGen,2-4 LPA,3,Yes,316,Yes,0,No
529,Data Analyst,Global Solutions,20+ LPA,3,No,771,Yes,1,No
530,Intern,NextGen,4-6 LPA,7,Yes,798,Yes,0,No
531,HR Executive,NextGen,2-4 LPA,2,Yes,754,Yes,0,No
532,Business Analyst,NextGen,4-6 LPA,3,No,679,No,1,No
533,Work from Home,BrightFuture,10-15 LPA,0,Yes,119,No,2,No
534,Work from Home,Global Solutions,2-4 LPA,3,No,590,No,1,No
535,Software Engineer,Global Solutions,20+ LPA,3,No,618,Yes,1,No
536,HR Executive,TechSoft,15-20 LPA,3,Yes,95,Yes,2,No
537,Business Analyst,XYZ Corp,10-15 LPA,5,No,428,Yes,0,No
538,Intern,ABC Ltd,10-15 LPA,2,Yes,162,No,1,No
539,Data Analyst,Global Solutions,2-4 LPA,5,No,645,Yes,0,No
540,Intern,BrightFuture,6-10 LPA,5,No,369,Yes,0,No
541,Marketing Manager,BrightFuture,2-4 LPA,1,No,396,Yes,0,No
542,Business Analyst,TechSoft,2-4 LPA,5,Yes,350,Yes,0,No
543,Marketing Manager,NextGen,10-15 LPA,7,Yes,221,Yes,0,No
544,Software Engineer,Innova,15-20 LPA,0,Yes,485,No,3,Yes
545,Intern,Innova,10-15 LPA,5,Yes,181,Yes,0,No
546,Marketing Manager,Global Solutions,15-20 LPA,0,No,371,Yes,2,No
547,Work from Home,NextGen,20+ LPA,0,Yes,562,Yes,2,No
548,HR Executive,TechSoft,15-20 LPA,1,No,400,Yes,1,No
549,Data Analyst,ABC Ltd,6-10 LPA,0,No,359,No,2,No
550,Data Analyst,ABC Ltd,10-15 LPA,1,No,631,No,1,No
551,Intern,NextGen,2-4 LPA,1,No,504,Yes,0,No
552,Data Analyst,ABC Ltd,15-20 LPA,0,No,210,Yes,2,No
553,Software Engineer,NextGen,20+ LPA,3,No,166,Yes,1,No
554,Business Analyst,Global Solutions,20+ LPA,7,Yes,422,No,2,No
555,Intern,NextGen,20+ LPA,7,No,441,Yes,1,No
556,Work from Home,BrightFuture,4-6 LPA,5,No,558,No,1,No
557,Work from Home,Global Solutions,20+ LPA,3,No,789,No,2,No
558,HR Executive,Innova,2-4 LPA,2,No,262,Yes,0,No
559,Business Analyst,XYZ Corp,4-6 LPA,2,No,591,No,1,No
560,HR Executive,Global Solutions,2-4 LPA,2,Yes,768,No,1,No
561,Marketing Manager,BrightFuture,6-10 LPA,7,No,510,Yes,0,No
562,Software Engineer,Innova,20+ LPA,2,No,632,No,2,No
563,Marketing Manager,TechSoft,15-20 LPA,3,No,784,Yes,1,No
564,Data Analyst,BrightFuture,20+ LPA,2,No,502,Yes,1,No
565,Business Analyst,ABC Ltd,20+ LPA,7,No,647,Yes,1,No
566,Work from Home,ABC Ltd,6-10 LPA,7,Yes,650,No,1,No
567,HR Executive,BrightFuture,20+ LPA,0,Yes,83,Yes,3,Yes
568,Software Engineer,Global Solutions,2-4 LPA,2,No,266,Yes,0,No
569,HR Executive,NextGen,6-10 LPA,7,No,339,Yes,0,No
570,Marketing Manager,NextGen,2-4 LPA,3,No,186,Yes,0,No
571,Data Analyst,TechSoft,6-10 LPA,7,Yes,411,No,1,No
572,Marketing Manager,TechSoft,6-10 LPA,0,No,330,Yes,1,No
573,HR Executive,NextGen,10-15 LPA,1,Yes,299,Yes,0,No
574,Work from Home,NextGen,2-4 LPA,2,No,68,Yes,1,No
575,Work from Home,Innova,10-15 LPA,5,Yes,99,No,2,No
576,Business Analyst,XYZ Corp,10-15 LPA,7,No,411,No,1,No
577,HR Executive,Innova,6-10 LPA,5,Yes,593,Yes,0,No
578,Intern,BrightFuture,20+ LPA,1,Yes,793,Yes,1,No
579,Work from Home,XYZ Corp,6-10 LPA,0,No,797,Yes,1,No
580,Marketing Manager,XYZ Corp,10-15 LPA,2,No,595,No,1,No
581,Intern,ABC Ltd,10-15 LPA,3,No,261,No,1,No
582,Intern,ABC Ltd,6-10 LPA,2,Yes,625,Yes,0,No
583,Intern,Innova,6-10 LPA,3,Yes,708,Yes,0,No
584,Intern,NextGen,10-15 LPA,2,Yes,297,Yes,0,No
585,Intern,NextGen,20+ LPA,3,No,529,No,2,No
586,Intern,XYZ Corp,10-15 LPA,3,No,587,No,1,No
587,Marketing Manager,NextGen,20+ LPA,2,Yes,751,Yes,1,No
588,Data Analyst,BrightFuture,4-6 LPA,2,Yes,788,Yes,0,No
589,Business Analyst,BrightFuture,15-20 LPA,1,Yes,527,Yes,1,No
590,Data Analyst,Innova,15-20 LPA,0,No,719,No,3,Yes
591,HR Executive,Global Solutions,10-15 LPA,3,Yes,264,Yes,0,No
592,Business Analyst,TechSoft,20+ LPA,3,No,121,No,2,No
593,Data Analyst,BrightFuture,20+ LPA,0,No,352,Yes,2,No
594,HR Executive,NextGen,6-10 LPA,3,Yes,560,No,1,No
595,Data Analyst,Innova,4-6 LPA,3,Yes,536,Yes,0,No
596,Marketing Manager,BrightFuture,10-15 LPA,0,Yes,234,Yes,1,No
597,HR Executive,ABC Ltd,2-4 LPA,0,No,592,No,2,No
598,Data Analyst,TechSoft,10-15 LPA,0,No,96,Yes,2,No
599,Data Analyst,NextGen,6-10 LPA,5,No,517,Yes,0,No
600,Marketing Manager,BrightFuture,10-15 LPA,3,Yes,758,Yes,0,No
601,Marketing Manager,XYZ Corp,2-4 LPA,1,No,700,No,1,No
602,Software Engineer,Global Solutions,6-10 LPA,0,Yes,596,Yes,1,No
603,Data Analyst,BrightFuture,4-6 LPA,3,Yes,127,Yes,0,No
604,Intern,Innova,15-20 LPA,2,No,318,No,2,No
605,Intern,ABC Ltd,15-20 LPA,7,No,645,Yes,1,No
606,Software Engineer,NextGen,15-20 LPA,2,No,491,No,2,No
607,Work from Home,ABC Ltd,20+ LPA,1,Yes,571,No,2,No
608,Business Analyst,Innova,2-4 LPA,1,No,609,Yes,0,No
609,Intern,Innova,10-15 LPA,5,Yes,671,No,1,No
610,Data Analyst,ABC Ltd,6-10 LPA,0,No,257,Yes,1,No
611,Data Analyst,ABC Ltd,2-4 LPA,1,Yes,691,Yes,0,No
612,Work from Home,Global Solutions,2-4 LPA,0,No,267,Yes,1,No
613,HR Executive,ABC Ltd,15-20 LPA,0,No,672,No,3,Yes
614,Data Analyst,ABC Ltd,2-4 LPA,5,No,683,No,1,No
615,Marketing Manager,XYZ Corp,6-10 LPA,2,Yes,338,Yes,0,No
616,Intern,BrightFuture,15-20 LPA,0,Yes,458,Yes,2,No
617,Marketing Manager,Innova,2-4 LPA,2,Yes,669,No,1,No
618,HR Executive,TechSoft,20+ LPA,2,Yes,316,Yes,1,No
619,HR Executive,TechSoft,4-6 LPA,5,No,200,Yes,0,No
620,Intern,BrightFuture,4-6 LPA,2,No,185,Yes,0,No
621,Marketing Manager,NextGen,4-6 LPA,7,No,621,No,1,No
622,Intern,TechSoft,10-15 LPA,2,Yes,427,No,1,No
623,Software Engineer,Innova,6-10 LPA,7,No,55,No,2,No
624,Work from Home,BrightFuture,20+ LPA,5,Yes,188,No,2,No
625,Business Analyst,Global Solutions,6-10 LPA,7,No,639,Yes,0,No
626,Work from Home,TechSoft,10-15 LPA,7,No,184,Yes,0,No
627,Intern,Global Solutions,4-6 LPA,1,Yes,383,Yes,0,No
628,Business Analyst,BrightFuture,2-4 LPA,1,Yes,555,No,1,No
629,Work from Home,XYZ Corp,20+ LPA,3,Yes,787,Yes,1,No
630,Work from Home,BrightFuture,20+ LPA,2,No,646,Yes,1,No
631,Business Analyst,TechSoft,6-10 LPA,1,Yes,780,Yes,0,No
632,Data Analyst,TechSoft,2-4 LPA,5,Yes,331,No,1,No
633,Software Engineer,TechSoft,6-10 LPA,0,No,752,No,2,No
634,Work from Home,TechSoft,4-6 LPA,1,Yes,161,No,1,No
635,Work from Home,ABC Ltd,20+ LPA,1,Yes,291,No,2,No
636,Business Analyst,XYZ Corp,20+ LPA,2,Yes,49,No,3,Yes
637,Work from Home,NextGen,15-20 LPA,1,Yes,641,Yes,1,No
638,HR Executive,BrightFuture,10-15 LPA,1,Yes,726,Yes,0,No
639,Business Analyst,Global Solutions,6-10 LPA,1,Yes,335,Yes,0,No
640,HR Executive,XYZ Corp,4-6 LPA,7,Yes,128,Yes,0,No
641,Data Analyst,XYZ Corp,4-6 LPA,1,Yes,33,No,2,No
642,Software Engineer,Innova,6-10 LPA,0,No,552,No,2,No
643,Intern,BrightFuture,10-15 LPA,5,No,749,No,1,No
644,Data Analyst,BrightFuture,10-15 LPA,2,No,629,No,1,No
645,Business Analyst,ABC Ltd,6-10 LPA,7,No,291,Yes,0,No
646,Work from Home,Innova,10-15 LPA,7,Yes,489,Yes,0,No
647,Work from Home,ABC Ltd,6-10 LPA,3,No,797,Yes,0,No
648,Software Engineer,Innova,10-15 LPA,0,Yes,598,Yes,1,No
649,Data Analyst,XYZ Corp,4-6 LPA,2,Yes,225,Yes,0,No
650,Software Engineer,TechSoft,15-20 LPA,0,No,221,No,3,Yes
651,HR Executive,ABC Ltd,15-20 LPA,0,Yes,783,No,3,Yes
652,Marketing Manager,BrightFuture,10-15 LPA,7,Yes,400,Yes,0,No
653,Software Engineer,TechSoft,10-15 LPA,2,Yes,572,No,1,No
654,Work from Home,Innova,2-4 LPA,1,Yes,256,No,1,No
655,Business Analyst,ABC Ltd,2-4 LPA,5,Yes,414,Yes,0,No
656,Data Analyst,ABC Ltd,15-20 LPA,2,Yes,27,No,3,Yes
657,HR Executive,ABC Ltd,20+ LPA,0,Yes,216,No,3,Yes
658,Intern,Global Solutions,6-10 LPA,5,Yes,458,Yes,0,No
659,Intern,XYZ Corp,20+ LPA,5,No,774,Yes,1,No
660,Intern,Innova,10-15 LPA,3,No,620,Yes,0,No
661,Intern,Global Solutions,6-10 LPA,2,Yes,97,Yes,1,No
662,Marketing Manager,BrightFuture,10-15 LPA,7,Yes,408,Yes,0,No
663,Data Analyst,XYZ Corp,6-10 LPA,3,Yes,473,Yes,0,No
664,HR Executive,ABC Ltd,20+ LPA,2,No,489,Yes,1,No
665,HR Executive,NextGen,15-20 LPA,2,Yes,66,Yes,2,No
666,Data Analyst,BrightFuture,10-15 LPA,2,Yes,398,No,1,No
667,HR Executive,Innova,4-6 LPA,3,No,382,No,1,No
668,Data Analyst,Innova,15-20 LPA,1,No,416,No,2,No
669,Intern,Innova,2-4 LPA,1,Yes,68,No,2,No
670,Marketing Manager,Global Solutions,4-6 LPA,7,Yes,251,Yes,0,No
671,HR Executive,ABC Ltd,10-15 LPA,5,No,646,Yes,0,No
672,Business Analyst,Global Solutions,6-10 LPA,2,No,692,No,1,No
673,HR Executive,TechSoft,2-4 LPA,3,No,477,No,1,No
674,Marketing Manager,NextGen,15-20 LPA,7,Yes,124,Yes,1,No
675,HR Executive,Innova,20+ LPA,7,Yes,732,Yes,1,No
676,Work from Home,TechSoft,6-10 LPA,5,Yes,35,Yes,1,No
677,Software Engineer,NextGen,6-10 LPA,5,Yes,304,Yes,0,No
678,Intern,BrightFuture,10-15 LPA,7,Yes,458,No,1,No
679,Work from Home,Innova,10-15 LPA,2,Yes,319,Yes,0,No
680,Software Engineer,BrightFuture,6-10 LPA,7,No,710,No,1,No
681,Intern,TechSoft,15-20 LPA,0,No,616,No,3,Yes
682,Intern,BrightFuture,15-20 LPA,7,No,431,No,2,No
683,Intern,Global Solutions,20+ LPA,2,Yes,189,No,2,No
684,Marketing Manager,Global Solutions,6-10 LPA,2,No,568,Yes,0,No
685,Business Analyst,Global Solutions,10-15 LPA,7,Yes,270,Yes,0,No
686,Data Analyst,Innova,10-15 LPA,3,No,723,No,1,No
687,Marketing Manager,Innova,4-6 LPA,2,No,761,No,1,No
688,Software Engineer,TechSoft,4-6 LPA,0,No,203,Yes,1,No
689,Work from Home,Innova,10-15 LPA,0,No,778,Yes,1,No
690,Marketing Manager,BrightFuture,15-20 LPA,2,Yes,672,Yes,1,No
691,Marketing Manager,XYZ Corp,6-10 LPA,7,Yes,35,Yes,1,No
692,Marketing Manager,BrightFuture,6-10 LPA,5,Yes,141,Yes,0,No
693,Data Analyst,Global Solutions,20+ LPA,2,Yes,794,Yes,1,No
694,Work from Home,ABC Ltd,6-10 LPA,3,No,24,No,2,No
695,Marketing Manager,BrightFuture,15-20 LPA,3,Yes,601,No,2,No
696,Business Analyst,XYZ Corp,20+ LPA,3,No,422,Yes,1,No
697,Business Analyst,XYZ Corp,10-15 LPA,5,Yes,89,Yes,1,No
698,HR Executive,NextGen,20+ LPA,1,No,713,Yes,1,No
699,Intern,Global Solutions,20+ LPA,5,No,617,Yes,1,No
700,Marketing Manager,NextGen,15-20 LPA,2,No,761,Yes,1,No
701,Business Analyst,NextGen,6-10 LPA,5,No,561,No,1,No
702,Work from Home,NextGen,15-20 LPA,7,No,513,No,2,No
703,Marketing Manager,XYZ Corp,6-10 LPA,2,Yes,591,No,1,No
704,HR Executive,XYZ Corp,20+ LPA,7,No,312,Yes,1,No
705,Marketing Manager,Innova,10-15 LPA,1,No,499,No,1,No
706,HR Executive,TechSoft,20+ LPA,7,No,44,Yes,2,No
707,Software Engineer,BrightFuture,20+ LPA,3,No,37,No,3,Yes
708,Business Analyst,BrightFuture,20+ LPA,5,Yes,347,No,2,No
709,HR Executive,XYZ Corp,4-6 LPA,5,Yes,711,No,1,No
710,Marketing Manager,Global Solutions,15-20 LPA,7,Yes,728,No,2,No
711,HR Executive,Innova,15-20 LPA,2,No,664,Yes,1,No
712,Data Analyst,Innova,15-20 LPA,2,No,578,Yes,1,No
713,Marketing Manager,BrightFuture,15-20 LPA,0,Yes,702,Yes,2,No
714,Business Analyst,XYZ Corp,20+ LPA,3,No,789,No,2,No
715,HR Executive,ABC Ltd,15-20 LPA,2,Yes,394,No,2,No
716,HR Executive,TechSoft,4-6 LPA,1,Yes,136,No,1,No
717,Work from Home,Innova,20+ LPA,1,No,745,Yes,1,No
718,HR Executive,ABC Ltd,4-6 LPA,1,No,200,No,1,No
719,Software Engineer,Global Solutions,20+ LPA,5,Yes,570,Yes,1,No
720,HR Executive,TechSoft,10-15 LPA,1,Yes,616,Yes,0,No
721,Marketing Manager,BrightFuture,4-6 LPA,5,Yes,800,Yes,0,No
722,Intern,Global Solutions,10-15 LPA,1,No,783,No,1,No
723,Business Analyst,Innova,6-10 LPA,2,Yes,22,Yes,1,No
724,Work from Home,XYZ Corp,6-10 LPA,0,Yes,483,Yes,1,No
725,Work from Home,BrightFuture,6-10 LPA,5,No,394,Yes,0,No
726,Intern,XYZ Corp,20+ LPA,3,Yes,745,No,2,No
727,HR Executive,NextGen,10-15 LPA,3,No,635,No,1,No
728,Intern,ABC Ltd,6-10 LPA,3,Yes,674,Yes,0,No
729,Business Analyst,NextGen,2-4 LPA,7,Yes,279,Yes,0,No
730,Software Engineer,TechSoft,4-6 LPA,5,No,325,No,1,No
731,HR Executive,Global Solutions,15-20 LPA,3,No,796,No,2,No
732,Marketing Manager,Global Solutions,2-4 LPA,5,No,637,Yes,0,No
733,HR Executive,Global Solutions,20+ LPA,0,Yes,147,Yes,2,No
734,Work from Home,XYZ Corp,2-4 LPA,7,Yes,410,Yes,0,No
735,Intern,XYZ Corp,10-15 LPA,2,Yes,400,No,1,No
736,Business Analyst,BrightFuture,15-20 LPA,2,No,77,Yes,2,No
737,Business Analyst,BrightFuture,2-4 LPA,0,No,702,No,2,No
738,Business Analyst,ABC Ltd,20+ LPA,7,No,798,Yes,1,No
739,Marketing Manager,Global Solutions,4-6 LPA,0,No,715,Yes,1,No
740,Marketing Manager,BrightFuture,6-10 LPA,0,No,443,Yes,1,No
741,Business Analyst,XYZ Corp,6-10 LPA,0,Yes,370,No,2,No
742,Marketing Manager,Global Solutions,10-15 LPA,1,Yes,271,No,1,No
743,Work from Home,Global Solutions,10-15 LPA,2,No,112,No,1,No
744,HR Executive,BrightFuture,6-10 LPA,0,No,771,No,2,No
745,HR Executive,ABC Ltd,15-20 LPA,2,Yes,155,No,2,No
746,Business Analyst,ABC Ltd,20+ LPA,3,No,492,No,2,No
747,HR Executive,Global Solutions,6-10 LPA,1,No,609,Yes,0,No
748,Software Engineer,NextGen,20+ LPA,2,Yes,161,Yes,1,No
749,Work from Home,Innova,15-20 LPA,1,No,512,Yes,1,No
750,Business Analyst,Global Solutions,10-15 LPA,0,Yes,673,Yes,1,No
751,Intern,TechSoft,6-10 LPA,7,Yes,598,Yes,0,No
752,Software Engineer,TechSoft,10-15 LPA,5,Yes,227,No,1,No
753,HR Executive,ABC Ltd,4-6 LPA,3,No,481,No,1,No
754,Data Analyst,ABC Ltd,20+ LPA,5,Yes,60,No,3,Yes
